"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
0,"[OPTIMA] Bisphosphonates",43785774,"OMOP688723","Ibandronate 1.13 MG/ML Injectable Solution [Ibandronsaeure Actavis] Box of 3","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",40944157,"OMOP2142119","Alendronate 10 MG Oral Tablet [Alendron Beta] Box of 56","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",43825652,"OMOP773128","5 ML zoledronic acid 0.932 MG/ML Prefilled Syringe [Steozol] Box of 10 by Chemi","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",40975096,"OMOP2173058","Alendronate 70 MG Oral Tablet [Tevanate]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",35759306,"OMOP2760767","Ibandronate 150 MG Delayed Release Oral Tablet by DE","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",43202969,"OMOP465930","risedronic acid 75 MG Delayed Release Oral Tablet Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",41088432,"OMOP2286394","zoledronic acid 0.8 MG/ML Injectable Solution [Zoledronsaeure Vipharm] Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",43588311,"OMOP697237","risedronic acid 35 MG Oral Tablet [RISEDRONATE TEVA] by TEVA","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",36668944,"83432021","Zoledronic acid 4mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd)","Drug","Gemscript","N","2020-08-01","2099-12-31"
0,"[OPTIMA] Bisphosphonates",35779637,"OMOP2781098","3 ML Ibandronate 1 MG/ML Injectable Solution by Actavis","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",43180757,"OMOP463846","Alendronate 70 MG Oral Tablet [ACIDE ALENDRONIQUE E] Box of 12","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
0,"[OPTIMA] Bisphosphonates",37856694,"83078978","Zoledronic acid 4mg/5ml solution for infusion vials","Drug","Gemscript","N","2016-04-01","2099-12-31"
0,"[OPTIMA] Bisphosphonates",41351484,"OMOP2549446","4 ML Ibandronate 1.13 MG/ML Injectable Solution [Bondronat] Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
0,"[OPTIMA] Bisphosphonates",43825619,"OMOP772574","5 ML zoledronic acid 0.8 MG/ML Injection [Zoledronsaeure Synthon] Box of 5 by Synthon","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
