"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
0,"[OPTIMA] Osteoporosis",9833,"M80.00","Age-related osteoporosis with current pathological fracture, unspecified site","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45533945,"M80.042A","Age-related osteoporosis with current pathological fracture, left hand, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4347299,"240161003","Disappearing bone disease","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45591950,"M80.822G","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45601554,"M80.029K","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45533956,"M80.852K","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45553290,"M80.862P","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767037,"704330001","Osteoporotic fracture of femur","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45553288,"M80.851P","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45533959,"M80.869D","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",35209038,"M81.0","Age-related osteoporosis without current pathological fracture","Condition","ICD10CM","N","2007-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45548515,"M80.831G","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",42536670,"735617003","Premenopausal idiopathic osteoporosis","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45601556,"M80.041G","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45423888,"N330A00","Osteoporosis in endocrine disorders","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9840,"M80.031","Age-related osteoporosis with current pathological fracture, right forearm","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45493835,"N331400","Postsurgical malabsorption osteoporosis with pathological fracture","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767042,"704335006","Osteoporotic fracture of humerus","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45567676,"M80.862G","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4004622,"203429007","Idiopathic generalized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",1571068,"M80","Osteoporosis with current pathological fracture","Condition","ICD10CM","N","2012-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",40399883,"203459002","Collapse of cervical vertebra due to osteoporosis","Condition","SNOMED","N","1970-01-01","2002-01-31"
0,"[OPTIMA] Osteoporosis",4105090,"281387004","Regional osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45591951,"M80.839K","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596688,"M80.052K","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596687,"M80.019A","Age-related osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",40480160,"443165006","Osteoporotic fracture","Condition","SNOMED","S","2010-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45500450,"N331B00","Postmenopausal osteoporosis with pathological fracture","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45591961,"M80.879A","Other osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45543693,"M80.039P","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9859,"M80.819","Other osteoporosis with current pathological fracture, unspecified shoulder","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45582254,"M80.029A","Age-related osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45553277,"M80.031D","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45572557,"M80.022K","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767007,"704289006","Secondary osteoporotic fracture of foot","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45543699,"M80.80XG","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",725413,"M80.8AXP","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","2021-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45562842,"M80.022A","Age-related osteoporosis with current pathological fracture, left humerus, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45591953,"M80.851D","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45497092,"N331M11","Minimal trauma fracture due to unspecified osteoporosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",725403,"M80.0AXD","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","2021-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",760637,"11309841000119109","Pathological fracture of left femur due to osteoporosis","Condition","SNOMED","S","2015-09-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",760651,"11312241000119101","Pathological fracture of right hand due to osteoporosis","Condition","SNOMED","S","2015-09-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45567678,"M80.88XG","Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4069524,"203450003","Osteoporotic fracture of lumbar vertebra","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",1571077,"M80.8","Other osteoporosis with current pathological fracture","Condition","ICD10CM","N","2012-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45601555,"M80.031G","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45463875,"N337000","Disuse atrophy of bone","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45577366,"M80.071A","Age-related osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45767006,"704288003","Secondary osteoporotic fracture of hand","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",9873,"M80.862","Other osteoporosis with current pathological fracture, left lower leg","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45543695,"M80.042G","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9839,"M80.029","Age-related osteoporosis with current pathological fracture, unspecified humerus","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596692,"M80.819D","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4344377,"240157009","Secondary generalized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45543700,"M80.80XK","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45440421,"N330900","Osteoporosis in multiple myelomatosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45538878,"M80.851G","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",725411,"M80.8AXG","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","2021-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",725405,"M80.0AXK","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","2021-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4031127,"109346000","Osteoporotic bone marrow defect","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4067768,"203453001","Postmenopausal osteoporosis with pathological fracture","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45548522,"M80.869K","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45497089,"N330100","Senile osteoporosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45553281,"M80.061D","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45543698,"M80.08XG","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45591939,"M80.029D","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",40560656,"390725001","Osteoporosis due to corticosteroids","Condition","SNOMED","N","1970-01-01","2003-01-31"
0,"[OPTIMA] Osteoporosis",45548508,"M80.042P","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",765893,"11305521000119104","Pathological fracture of left humerus due to osteoporosis","Condition","SNOMED","S","2015-03-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4347297,"240154002","Idiopathic osteoporosis in pregnancy","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596686,"M80.012K","Age-related osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45490537,"N374600","Osteoporotic kyphosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45768892,"707419009","Osteoporosis due to cystic fibrosis","Condition","SNOMED","S","2015-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",1571071,"M80.02","Age-related osteoporosis with current pathological fracture, humerus","Condition","ICD10CM","N","2012-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45548518,"M80.841G","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45548517,"M80.839D","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",42536671,"735618008","Osteoporosis due to malabsorption","Condition","SNOMED","S","2018-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45567667,"M80.069D","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45557998,"M80.072D","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4344378,"240162005","Secondary localized osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45497091,"N331J00","Collapse of lumbar vertebra due to osteoporosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4328940,"431030000","Pathologic fracture of femur associated with osteoporosis","Condition","SNOMED","N","2008-07-31","2018-07-31"
0,"[OPTIMA] Osteoporosis",45606343,"M80.849A","Other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",44797998,"439581000000106","[X]Other osteoporosis with pathological fracture","Condition","SNOMED","N","2009-04-01","2015-04-01"
0,"[OPTIMA] Osteoporosis",45601552,"M80.021D","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596689,"M80.069K","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9853,"M80.072","Age-related osteoporosis with current pathological fracture, left ankle and foot","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45557997,"M80.051P","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",764378,"454201000124109","Pathological fracture of left ulna due to osteoporosis","Condition","SNOMED","S","2017-09-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45562855,"M80.862D","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45567673,"M80.832D","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45548513,"M80.822A","Other osteoporosis with current pathological fracture, left humerus, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9855,"M80.08","Age-related osteoporosis with current pathological fracture, vertebra(e)","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4207924,"311806008","Osteoporotic collapse of cervical vertebra","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",4347301,"240198002","Osteoporotic vertebral collapse","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45423887,"N330400","Dissuse osteoporosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45596697,"M80.859G","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45567674,"M80.839G","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",9863,"M80.831","Other osteoporosis with current pathological fracture, right forearm","Condition","ICD10CM","N","2014-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",765188,"11309321000119105","Pathological fracture of right foot due to osteoporosis","Condition","SNOMED","S","2015-09-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",725404,"M80.0AXG","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing","Condition","ICD10CM","N","2021-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45420705,"N330700","Postsurgical malabsorption osteoporosis","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45490547,"NyuB800","[X]Unspecified osteoporosis with pathological fracture","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",765181,"11305081000119109","Pathological fracture of right fibula due to osteoporosis","Condition","SNOMED","S","2015-09-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4004624,"203446005","Post-surgical malabsorption osteoporosis with pathological fracture","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45572559,"M80.042D","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with routine healing","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45533948,"M80.059K","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with nonunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45533951,"M80.819A","Other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",4151725,"268028001","Localized disuse osteoporosis","Condition","SNOMED","S","2002-01-31","2099-12-31"
0,"[OPTIMA] Osteoporosis",45423890,"N331800","Osteoporosis + pathological fracture lumbar vertebrae","Condition","Read","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45606333,"M80.052P","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with malunion","Condition","ICD10CM","N","1970-01-01","2099-12-31"
0,"[OPTIMA] Osteoporosis",45553274,"M80.012A","Age-related osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture","Condition","ICD10CM","N","1970-01-01","2099-12-31"
