"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Valid Start Date","Valid End Date"
190,"GnRH_agonists",44164941,"OMOP3041664","Leuprolide 11.3 MG Injectable Solution Box of 1","Drug","RxNorm Extension","S","2017-10-06","2099-12-31"
190,"GnRH_agonists",44883521,"54569498200","Leuprolide 5 MG/ML Injectable Solution [Lupron]","Drug","NDC","N","2008-04-01","2011-01-01"
190,"GnRH_agonists",40864988,"OMOP2062950","Triptorelin 14.6 MG Injectable Solution Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",44925399,"00300333001","1 ML Leuprolide 15 MG/ML Prefilled Syringe [Lupron]","Drug","NDC","N","2008-06-01","2011-02-01"
190,"GnRH_agonists",45283372,"00300330601","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Lupron]","Drug","NDC","N","2009-07-01","2011-02-01"
190,"GnRH_agonists",43183273,"OMOP486665","Triptorelin 0.1 MG/ML Prefilled Syringe Box of 7","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",35419247,"OMOP1152832","44.4 MG Leuprolide 0.0849 MG/MG Injectable Suspension Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36257744,"OMOP3108619","Leuprolide 22.5 MG Injectable Solution [Eligard]","Drug","RxNorm Extension","S","2017-10-01","2099-12-31"
190,"GnRH_agonists",46247294,"629350753","leuprolide acetate SUBCUTANEOUS KIT","Drug","NDC","N","2002-05-15","2099-12-31"
190,"GnRH_agonists",45316953,"001857400","leuprolide acetate 1mg/.2mL SUBCUTANEOUS INJECTION, SOLUTION","Drug","NDC","N","1998-08-04","2099-12-31"
190,"GnRH_agonists",36890207,"OMOP994668","Triptorelin 2.8 MG/ML","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42722391,"OMOP2737735","Leuprolide 5.64 MG/ML Drug Implant [Enantoneurim Pharm] Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40979254,"OMOP2177216","Goserelin 3.6 MG Drug Implant [Zoladex] Box of 3 by Gerke","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43258505,"OMOP557426","Triptorelin 0.1 MG/ML Injection [DECAPEPTYL] Box of 7","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",35504909,"500902027","goserelin acetate 3.6mg/1 SUBCUTANEOUS IMPLANT","Drug","NDC","N","2003-05-05","2099-12-31"
190,"GnRH_agonists",41340696,"OMOP2538658","2 ML Leuprolide 5.65 MG/ML Prefilled Syringe [Enantone] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",45654715,"4ff62a5a-77ba-4bf5-0497-95ccca842315","ZOLADEX - goserelin acetate implant","Drug","SPL","C","2016-11-01","2099-12-31"
190,"GnRH_agonists",41332716,"OMOP2530678","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone Gyn] Box of 3 by Emra-Med","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",40123964,"542904","histrelin Injectable Solution [Supprelin]","Drug","RxNorm","S","2005-09-11","2099-12-31"
190,"GnRH_agonists",44203010,"OMOP3079733","2 ML Leuprolide 5.64 MG/ML Drug Implant [Enantone] Box of 2","Drug","RxNorm Extension","S","2017-10-06","2099-12-31"
190,"GnRH_agonists",40149169,"791475","2 ML Triptorelin 5.62 MG/ML Prefilled Syringe [Trelstar LA]","Drug","RxNorm","N","2008-04-27","2009-04-05"
190,"GnRH_agonists",21290517,"109050002","Histrelin acetate","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",36783690,"OMOP4771974","Triptorelin 1.88 MG/ML [DECAPEPTYL]","Drug","RxNorm Extension","S","2018-09-01","2099-12-31"
190,"GnRH_agonists",44190664,"OMOP3067387","2 ML Leuprolide 5.63 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","N","2017-10-06","2022-10-29"
190,"GnRH_agonists",43272523,"OMOP536349","Leuprolide 7.5 MG [Lucrin]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",21231231,"18479711000001102","Decapeptyl SR 22.5mg powder and solvent for suspension for injection vials (Ipsen Ltd) 1 vial","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",41431974,"OMOP2629936","2.8 ML Leuprolide 5 MG/ML Injectable Solution [Carcinil]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43859389,"OMOP711783","Leuprolide Drug Implant [Leupro-Sandoz 1-Monats-Depot]","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",21129948,"OMOP346623","Leuprolide 3.75 MG Injection Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",2061419,"OMOP4962611","leuprolide 3.75 MG/ML Injectable Solution [Leuplin]","Drug","RxNorm Extension","S","2020-07-31","2099-12-31"
190,"GnRH_agonists",41000057,"OMOP2198019","Leuprolide 11.3 MG Prefilled Syringe [Enantone] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43176316,"OMOP428884","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe [ENANTONE] Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42724590,"OMOP2737100","Leuprolide 5.64 MG/ML Drug Implant","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",1971156,"OMOP5163734","leuprolide 22.5 MG Prefilled Syringe [Eligard] by Recordati","Drug","RxNorm Extension","S","2022-01-28","2099-12-31"
190,"GnRH_agonists",37851877,"81649998","Triptorelin embonate 22.5mg powder and solvent for suspension for injection vials","Drug","Gemscript","N","2016-04-01","2099-12-31"
190,"GnRH_agonists",2061417,"OMOP4962609","leuprolide 5 MG/ML Injectable Solution [Lucrin]","Drug","RxNorm Extension","S","2020-07-31","2099-12-31"
190,"GnRH_agonists",42922329,"OMOP4649143","1 ML Triptorelin 0.11 MG/ML Prefilled Syringe [DECAPEPTYL]","Drug","RxNorm Extension","S","2018-08-21","2099-12-31"
190,"GnRH_agonists",19079533,"571914","goserelin 10.8 MG [Zoladex]","Drug","RxNorm","S","2005-09-11","2099-12-31"
190,"GnRH_agonists",21240981,"18069711000001101","Zoladex LA 10.8mg implant SafeSystem pre-filled syringes","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",21222275,"17481911000001104","Zoladex LA 10.8mg implant SafeSystem pre-filled syringes","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",41333160,"OMOP2531122","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 6","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",2718888,"J9226","Histrelin implant (supprelin la), 50 mg","Drug","HCPCS","N","2008-01-01","2099-12-31"
190,"GnRH_agonists",41166444,"OMOP2364406","Leuprolide 30 MG Prefilled Syringe [Sixantone] Box of 1 by Cc","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41085183,"OMOP2283145","Leuprolide 3.75 MG/ML Prefilled Syringe Box of 15","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41228919,"OMOP2426881","Leuprolide 3.75 MG Drug Implant [Enantone] Box of 3 by Takeda","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",44162170,"OMOP3038893","Leuprolide 3.75 MG/ML Injectable Solution [Enanton] Box of 3","Drug","RxNorm Extension","S","2017-10-06","2099-12-31"
190,"GnRH_agonists",43258504,"OMOP557423","Triptorelin 0.1 MG/ML Injection Box of 28","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",45178755,"000240605","leuprolide acetate KIT [eligard]","Drug","NDC","N","2002-01-23","2099-12-31"
190,"GnRH_agonists",21114413,"OMOP252831","Triptorelin 3 MG","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42713011,"OMOP2740723","Leuprolide 5.64 MG/ML Prefilled Syringe [Enantone Up]","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",42712123,"OMOP2742135","Leuprolide 5.64 MG/ML","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41334188,"OMOP2532150","1 ML Triptorelin 4.12 MG/ML Prefilled Syringe Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",4031606,"109050002","Histrelin acetate","Drug","SNOMED","N","2002-01-31","2099-12-31"
190,"GnRH_agonists",43824400,"OMOP737677","1 ML Triptorelin 0.11 MG/ML Injectable Solution by Ferring","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",4211999,"327361002","Leuprolide acetate 11.25mg injection powder for injection solution + diluent","Drug","SNOMED","N","2002-01-31","2022-01-27"
190,"GnRH_agonists",41336413,"OMOP2534375","1 ML Triptorelin 3.75 MG/ML Drug Implant [DECAPEPTYL] Box of 3","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",42728614,"OMOP2742389","Leuprolide 5.65 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",1971159,"OMOP5163737","leuprolide 45 MG Prefilled Syringe [Eligard] by Recordati","Drug","RxNorm Extension","S","2022-01-28","2099-12-31"
190,"GnRH_agonists",45683239,"78b88748-8318-11dc-8314-0800200c9a66","VANTAS - histrelin acetate implant","Drug","SPL","C","2020-12-30","2099-12-31"
190,"GnRH_agonists",43194272,"OMOP486679","Triptorelin 11.3 MG/ML [Decapeptyl SR]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43296506,"OMOP557422","Triptorelin 0.1 MG/ML Injection Box of 7","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",45263482,"67979050001","histrelin acetate 0.00208 MG/HR Drug Implant [Vantas]","Drug","NDC","N","2012-06-01","2099-12-31"
190,"GnRH_agonists",36889431,"OMOP1002223","Leuprolide 11.3 MG [Trenantone-Gyn]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43785371,"OMOP681131","Triptorelin 0.1 MG/ML Prefilled Syringe [Triptofem] Box of 24","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41458153,"OMOP2656115","2 ML Leuprolide 5.64 MG/ML Drug Implant [Trenantone] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42902462,"1359575","leuprolide acetate 20 MG/ML Prefilled Syringe","Drug","RxNorm","S","2012-12-03","2099-12-31"
190,"GnRH_agonists",41135875,"OMOP2333837","Goserelin 10.8 MG Drug Implant [Zoladex] Box of 2 by Gerke","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36886056,"OMOP999610","Triptorelin 3 MG Injectable Suspension [Decapeptyl SR]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",21173346,"OMOP252800","Triptorelin 11.3 MG","Drug","RxNorm Extension","N","2017-07-30","2017-08-23"
190,"GnRH_agonists",41301600,"OMOP2499562","Triptorelin 3.75 MG/ML Prefilled Syringe Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",19118080,"567107","Leuprolide 5 MG/ML [Lupron]","Drug","RxNorm","N","2005-09-11","2011-07-31"
190,"GnRH_agonists",36223832,"1159514","histrelin Drug Implant Product","Drug","RxNorm","C","2016-08-01","2099-12-31"
190,"GnRH_agonists",43517653,"OMOP2804768","Triptorelin 0.1 MG/ML Injection [Trelstar] Box of 7","Drug","RxNorm Extension","S","2017-08-29","2099-12-31"
190,"GnRH_agonists",21228399,"5294411000001108","Zoladex LA 10.8mg implant SafeSystem pre-filled syringes (Waymade Healthcare Plc) 1 pre-filled disposable injection","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",44186897,"OMOP3063620","Triptorelin 1.88 MG/ML [Trelstar]","Drug","RxNorm Extension","S","2017-10-06","2099-12-31"
190,"GnRH_agonists",44785906,"1488618","{1 (1 ML leuprolide acetate 3.75 MG/ML Prefilled Syringe) / 30 (norethindrone acetate 5 MG Oral Tablet) } Pack","Drug","RxNorm","S","2014-03-03","2099-12-31"
190,"GnRH_agonists",40116604,"545809","Leuprolide Acetate 7.5 MG/ML Injectable Suspension","Drug","RxNorm","N","2005-09-11","2008-11-09"
190,"GnRH_agonists",2061400,"OMOP4962592","leuprolide 3.75 MG Injection [Lucrin]","Drug","RxNorm Extension","S","2020-07-31","2099-12-31"
190,"GnRH_agonists",41337817,"OMOP2535779","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36891722,"OMOP989905","Leuprolide 22.5 MG Prefilled Syringe","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",44080102,"OMOP1074733","Leuprolide 15 MG [Lupron Depot]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36409461,"OMOP3101503","Leuprolide 22.5 MG Injectable Solution [Lutrate] Box of 1 by AMCo","Drug","RxNorm Extension","S","2017-08-02","2099-12-31"
190,"GnRH_agonists",41327581,"OMOP2525543","1 ML Leuprolide 3.75 MG/ML Injectable Suspension Box of 3","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",46251674,"62935045345","0.375 ML leuprolide acetate 120 MG/ML Prefilled Syringe [Eligard]","Drug","NDC","N","2015-06-01","2099-12-31"
190,"GnRH_agonists",42729926,"OMOP2728408","Triptorelin 2.8 MG/ML Injectable Suspension Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",35415152,"OMOP1148737","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe [ENANTONE]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41312047,"OMOP2510009","Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41135877,"OMOP2333839","Goserelin 10.8 MG Drug Implant [Zoladex] Box of 1 by Orifarm Leverkus","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41019143,"OMOP2217105","Goserelin Drug Implant [Goserelin Cell Pharm]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40240981,"1115470","leuprolide acetate 20 MG/ML [Lupron]","Drug","RxNorm","S","2011-07-31","2099-12-31"
190,"GnRH_agonists",40978667,"OMOP2176629","Leuprolide 30 MG Drug Implant [Sixantone] Box of 1 by Gerke","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42723014,"OMOP2743129","Leuprolide 5.64 MG/ML [Enantone Ri]","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",45108619,"63646010101","0.375 ML Leuprolide Acetate 60 MG/ML Prefilled Syringe [Eligard 22.5]","Drug","NDC","N","2008-12-01","2012-06-01"
190,"GnRH_agonists",40144673,"752897","Leuprolide Prefilled Syringe [Eligard 22.5]","Drug","RxNorm","N","2008-01-27","2008-11-29"
190,"GnRH_agonists",43734418,"OMOP737667","1 ML Triptorelin 4.12 MG/ML Injectable Solution Box of 3 by Ferring","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41177198,"OMOP2375160","Triptorelin 0.1 MG/ML Injectable Solution Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41182891,"OMOP2380853","Triptorelin 14.6 MG Injectable Solution [Pamorelin La] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40928847,"OMOP2126809","Leuprolide 22.5 MG Drug Implant","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",37508832,"746765906","triptorelin pamoate KIT","Drug","NDC","N","2010-03-11","2099-12-31"
190,"GnRH_agonists",40047620,"379243","goserelin Drug Implant","Drug","RxNorm","S","1970-01-01","2099-12-31"
190,"GnRH_agonists",41333862,"OMOP2531824","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone Gyn]","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",42716591,"OMOP2725835","Leuprolide 5.64 MG/ML Drug Implant Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",42620379,"OMOP2800728","Triptorelin 5.65 MG/ML Injectable Suspension","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",19033783,"575288","Leuprolide 5 MG/ML [Oaklide]","Drug","RxNorm","N","2005-09-11","2011-07-30"
190,"GnRH_agonists",40864986,"OMOP2062948","Triptorelin 3.75 MG Injectable Solution","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41156605,"OMOP2354567","Leuprolide 11.25 MG/ML Drug Implant [Prostap]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",45818382,"416160936","leuprolide acetate SUBCUTANEOUS KIT","Drug","NDC","N","2009-03-03","2099-12-31"
190,"GnRH_agonists",40742695,"OMOP4714448","Leuprolide 3.75 MG Injectable Suspension [Prostap] Box of 1 by Waymade","Drug","RxNorm Extension","S","2018-06-04","2099-12-31"
190,"GnRH_agonists",45845916,"629350752","leuprolide acetate SUBCUTANEOUS KIT","Drug","NDC","N","2002-05-15","2099-12-31"
190,"GnRH_agonists",41249919,"OMOP2447881","Leuprolide 11.3 MG Prefilled Syringe [Prostap] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",45196290,"00074366304","1.5 ML leuprolide acetate 7.5 MG/ML Prefilled Syringe [Lupron]","Drug","NDC","N","2013-08-01","2099-12-31"
190,"GnRH_agonists",43205232,"OMOP486674","Triptorelin 2.81 MG/ML Injectable Suspension Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43162009,"OMOP492508","Leuprolide 0.106 MG/MG Injectable Suspension Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",35757423,"OMOP2758884","Leuprolide 3.75 MG Injectable Solution [Prostap] by Sigma-Tau","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40968749,"OMOP2166711","Leuprolide 5.25 MG Drug Implant [Leuprone Hexal] Box of 2","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",2061387,"OMOP4962579","leuprolide 30 MG Prefilled Syringe [LUCRIN PDS]","Drug","RxNorm Extension","S","2020-07-31","2099-12-31"
190,"GnRH_agonists",45121079,"52544018824","Triptorelin 5.63 MG/ML Injectable Suspension [Trelstar]","Drug","NDC","N","2011-06-01","2013-06-01"
190,"GnRH_agonists",40947677,"OMOP2145639","Leuprolide 22.5 MG Drug Implant [Eligard] Box of 2 by Kohlpharma","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36065458,"OMOP4991781","goserelin 3.6 MG Drug Implant [Zoladex] Box of 1 by Pilsco","Drug","RxNorm Extension","S","2020-08-17","2099-12-31"
190,"GnRH_agonists",37702261,"07593020","Prostap SR 3.75mg powder and solvent for suspension for injection vials (Necessity Supplies Ltd)","Drug","Gemscript","N","2016-04-01","2099-12-31"
190,"GnRH_agonists",2061406,"OMOP4962598","leuprolide 3.75 MG Prefilled Syringe [LOIRIN] by Novartis","Drug","RxNorm Extension","S","2020-07-31","2099-12-31"
190,"GnRH_agonists",19119915,"571975","Leuprolide 15 MG/ML [Lupron Depot]","Drug","RxNorm","N","2005-09-11","2011-07-31"
190,"GnRH_agonists",41062260,"OMOP2260222","Leuprolide 3.75 MG/ML Prefilled Syringe [Prostap] Box of 3","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40960162,"OMOP2158124","Leuprolide 5.63 MG/ML Drug Implant","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",43173038,"OMOP492499","Leuprolide 22.5 MG Prefilled Syringe [Eligard] Box of 1 by Astellas","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",41069509,"OMOP2267471","Triptorelin 3.75 MG Injection [Uropeptyl] Box of 3 by Uropharm","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",36783689,"OMOP4771973","Triptorelin 1.88 MG/ML Injectable Suspension","Drug","RxNorm Extension","S","2018-09-01","2099-12-31"
190,"GnRH_agonists",45366625,"00009521601","Triptorelin 5.62 MG/ML Injectable Suspension [Trelstar LA]","Drug","NDC","N","2010-04-01","2012-12-01"
190,"GnRH_agonists",36405269,"OMOP3097311","Triptorelin 22.5 MG Injectable Solution [Decapeptyl SR] Box of 1","Drug","RxNorm Extension","S","2017-08-02","2099-12-31"
190,"GnRH_agonists",42876509,"OMOP4873616","1 ML Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE]","Drug","RxNorm Extension","S","2020-01-15","2099-12-31"
190,"GnRH_agonists",19048357,"727936","Leuprolide 7.5 MG/ML [Lupron]","Drug","RxNorm","N","2007-09-02","2011-07-30"
190,"GnRH_agonists",36781220,"OMOP4769509","2 ML Triptorelin 1.88 MG/ML Injectable Suspension [DECAPEPTYL] Box of 1 by Ipsen","Drug","RxNorm Extension","S","2018-09-01","2099-12-31"
190,"GnRH_agonists",42717052,"OMOP2726196","Triptorelin 2.8 MG/ML Injectable Suspension [Decapeptyl SR]","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",2921644,"OMOP5138465","goserelin 3.6 MG Drug Implant by Astrazeneca","Drug","RxNorm Extension","S","2021-06-30","2099-12-31"
190,"GnRH_agonists",41331355,"OMOP2529317","1 ML Leuprolide 3.75 MG/ML Injectable Suspension [Enanton] Box of 3 by Cc","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",40906338,"OMOP2104300","Leuprolide 3.75 MG Prefilled Syringe [Enantone] Box of 1","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
190,"GnRH_agonists",21240652,"16551111000001100","Goserelin 3.6mg implant pre-filled syringes","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",36082367,"36918411000001101","Zoladex LA 10.8mg implant SafeSystem pre-filled syringes","Drug","dm+d","N","1970-01-01","2099-12-31"
190,"GnRH_agonists",41078308,"OMOP2276270","Leuprolide 3.75 MG/ML [Enantone Gyn Grk]","Drug","RxNorm Extension","N","2017-07-30","2022-10-29"
190,"GnRH_agonists",21090697,"OMOP346636","Leuprolide 3.75 MG Injection [Prostap] by Mawdsley-Brooks","Drug","RxNorm Extension","S","2017-08-24","2099-12-31"
